#{"t_start": 1781127536.6429806, "env_id": "None"}
r,l,t
-142.779006,200,40.521462
-138.268948,200,40.605525
-113.220793,200,40.68934
-139.966791,200,40.779243
-130.606697,200,40.864148
-121.726283,200,40.949143
-130.863059,200,41.034318
-136.430605,200,41.122446
-128.387258,200,41.210403
-147.957904,200,41.300332
-126.781771,200,41.387435
-144.707746,200,41.473165
-128.285856,200,41.560164
-130.918693,200,41.643154
-140.050009,200,41.727321
-117.149794,200,41.812412
-125.877091,200,41.897117
-124.309758,200,41.979923
-113.432002,200,42.071337
-124.437869,200,42.163212
-123.093905,200,42.250081
-132.667911,200,42.337735
-137.647775,200,42.42558
-127.308363,200,42.512238
-114.552023,200,42.595028
-123.851024,200,42.678813
-123.576249,200,42.76408
-141.586262,200,42.853338
-141.266316,200,42.939771
-126.363868,200,43.023313
-128.812375,200,43.112149
-122.584659,200,43.201077
-135.021524,200,43.292778
-135.884913,200,43.37857
-140.826225,200,43.469106
-138.917456,200,43.555632
-134.310343,200,43.643079
-131.881895,200,43.731271
-128.252291,200,43.818732
-130.325021,200,43.9053
-133.732983,200,43.995358
-127.502355,200,44.084561
-135.404947,200,44.189304
-134.66835,200,44.276915
-126.603018,200,44.370656
-128.960964,200,44.45857
-130.540739,200,44.551655
-129.668771,200,44.652696
-138.474601,200,44.744727
-121.942885,200,44.835846
-133.088125,200,44.923096
-118.476711,200,45.014791
-128.283026,200,45.108784
-135.17757,200,45.202306
-124.273104,200,45.298521
-116.426729,200,45.385843
-125.077779,200,45.471276
-139.058452,200,45.558115
-137.247445,200,45.64696
-130.391098,200,45.735611
-122.412293,200,45.818367
-124.423153,200,45.90241
-127.407556,200,45.989498
-136.328398,200,46.081085
-132.574173,200,46.179606
-132.929447,200,46.268546
-136.64575,200,46.367975
-125.272727,200,46.463953
-130.391427,200,46.55646
-125.081553,200,46.644825
-164.094401,200,46.731077
-124.882508,200,46.818701
-122.063732,200,46.905818
-117.108431,200,46.996049
-134.203784,200,47.090492
-134.68039,200,47.188505
-129.303482,200,47.276624
-135.668536,200,47.363813
-131.760787,200,47.456764
-132.305893,200,47.543877
-117.514989,200,47.626931
-131.196621,200,47.712015
-123.649761,200,47.795562
-135.122387,200,47.880858
-140.2212,200,47.967761
-132.040412,200,48.054731
-144.999029,200,48.14333
-126.891628,200,48.229599
-133.944091,200,48.315291
-108.636695,200,48.401227
-119.546487,200,48.487049
-129.427555,200,48.575609
-124.961416,200,48.661739
-145.821937,200,48.747495
-135.187331,200,48.833852
-120.798322,200,48.9175
-122.787561,200,49.001053
-125.66976,200,49.086255
-126.441493,200,49.174786
-125.299783,200,49.264104
-138.678976,200,49.354472
-117.17392,200,49.444461
-128.795636,200,49.528782
-132.67997,200,49.619763
-122.183238,200,49.707801
-137.58195,200,49.800211
-137.788113,200,49.887842
-111.958391,200,49.975296
-137.679934,200,50.059453
-113.813683,200,50.148375
-124.825268,200,50.235479
-125.952639,200,50.319357
-128.10282,200,50.40793
-129.061995,200,50.497907
-130.466201,200,50.589645
-140.381889,200,50.680252
-145.258029,200,50.770907
-128.801921,200,50.8588
-147.957739,200,50.948167
-128.792645,200,51.056089
-125.981309,200,51.158088
-136.260191,200,51.254332
-129.540372,200,51.346366
-131.970689,200,51.434102
-141.737401,200,51.522102
-144.786553,200,51.612113
-140.129178,200,51.70113
-126.188274,200,51.789436
-122.20832,200,51.875263
-128.641105,200,51.959979
-127.518951,200,52.044269
-131.537704,200,52.138832
-129.181746,200,52.234135
-138.917952,200,52.319563
-123.288836,200,52.403731
-118.601045,200,52.48917
-135.485458,200,52.575669
-144.927401,200,52.663103
-141.0601,200,52.752074
-130.921363,200,52.839768
-123.741063,200,52.942644
-125.066495,200,53.035628
-117.642043,200,53.129221
-126.338989,200,53.231463
-120.947519,200,53.327939
-125.28718,200,53.422149
-125.925139,200,53.517287
-128.920871,200,53.615626
-130.999792,200,53.715392
-141.376792,200,53.831229
-120.428039,200,53.949735
-123.214343,200,54.070431
-123.641939,200,54.19189
-124.604168,200,54.297497
-128.482943,200,54.391596
-135.494729,200,54.490793
-141.259891,200,54.58965
-121.605165,200,54.687541
-114.810685,200,54.787341
-127.976115,200,54.873404
-127.554666,200,54.959819
-126.293826,200,55.047096
-123.656701,200,55.139053
-130.61152,200,55.233954
-127.238506,200,55.327331
-136.156281,200,55.420512
-121.889257,200,55.511795
-127.823821,200,55.604004
-128.513448,200,55.691058
-152.235136,200,55.781326
-138.439414,200,55.876969
-128.437541,200,55.976234
-127.234282,200,56.088757
-128.460883,200,56.197813
-152.918949,200,56.296062
-121.607599,200,56.391426
-125.38981,200,56.48894
-129.026758,200,56.615353
-126.822201,200,56.736954
-122.288904,200,56.864973
-127.189548,200,56.956984
-117.225282,200,57.079446
-116.946705,200,57.213332
