#{"t_start": 1781159971.3571208, "env_id": "None"}
r,l,t
-150.580174,200,39.003912
-175.782871,200,39.082889
-196.882121,200,39.16437
-180.581186,200,39.242805
-151.060484,200,39.322168
-142.258676,200,39.402017
-163.047024,200,39.482018
-160.748432,200,39.563024
-181.794742,200,39.643264
-167.014575,200,39.724236
-152.666832,200,39.819883
-157.537591,200,39.920726
-176.410525,200,40.010726
-148.729918,200,40.102513
-169.941199,200,40.197744
-164.201345,200,40.287522
-187.120474,200,40.378424
-168.3156,200,40.46857
-169.508428,200,40.558724
-191.304209,200,40.648628
-181.7018,200,40.737813
-165.643894,200,40.827587
-175.306221,200,40.91783
-161.438556,200,41.008368
-178.353434,200,41.098435
-176.430199,200,41.18778
-170.30054,200,41.277572
-175.289566,200,41.366406
-173.870937,200,41.455955
-168.858972,200,41.54052
-164.72038,200,41.621814
-161.333463,200,41.702586
-180.671616,200,41.783259
-194.697552,200,41.864309
-167.226638,200,41.945215
-156.731281,200,42.025046
-189.816853,200,42.102426
-173.432805,200,42.179695
-194.347448,200,42.257283
-157.154461,200,42.33705
-208.030304,200,42.418343
-145.718218,200,42.499598
-200.007505,200,42.580825
-150.287205,200,42.662166
-138.704978,200,42.743972
-187.953371,200,42.824603
-187.961649,200,42.906452
-152.821746,200,42.987395
-187.23353,200,43.069045
-166.618782,200,43.151175
-191.276478,200,43.233434
-200.142209,200,43.31448
-189.386353,200,43.392349
-164.640045,200,43.471255
-161.121756,200,43.549641
-175.413265,200,43.62869
-176.456031,200,43.709689
-151.511054,200,43.788049
-162.261952,200,43.866548
-209.618213,200,43.944142
-166.737246,200,44.022847
-165.548096,200,44.100599
-188.867413,200,44.179318
-157.050624,200,44.257867
-164.160843,200,44.335915
-166.94196,200,44.414312
-185.893839,200,44.492877
-175.448799,200,44.571203
-153.051096,200,44.649369
-168.676817,200,44.727221
-160.413132,200,44.807509
-136.193918,200,44.889444
-166.100456,200,44.970147
-153.980297,200,45.051469
-177.545009,200,45.129951
-161.730366,200,45.207992
-158.250729,200,45.286473
-170.007568,200,45.367559
-168.689987,200,45.448759
-174.595037,200,45.52956
-146.772941,200,45.609982
-181.933493,200,45.691546
-193.949095,200,45.77187
-185.412425,200,45.852388
-181.60211,200,45.931617
-157.313933,200,46.010197
-163.963081,200,46.087821
-172.003464,200,46.166081
-158.345603,200,46.246495
-144.371474,200,46.326574
-176.951855,200,46.404536
-171.032388,200,46.483794
-175.831876,200,46.562579
-156.560065,200,46.641718
-179.021409,200,46.72011
-152.015272,200,46.798068
-171.797498,200,46.876206
-203.352268,200,46.955612
-172.901127,200,47.034315
-172.774064,200,47.11507
-184.224676,200,47.195287
-152.326076,200,47.276314
-148.8646,200,47.358134
-211.561589,200,47.438344
-169.379486,200,47.519592
-203.776883,200,47.599519
-186.259249,200,47.681199
-164.035375,200,47.762304
-179.536981,200,47.844107
-182.612163,200,47.92306
-183.275131,200,48.004222
-170.818182,200,48.084932
-181.373066,200,48.163465
-173.811495,200,48.242229
-193.255611,200,48.323151
-174.80926,200,48.403688
-158.805272,200,48.484888
-166.306519,200,48.565777
-159.030776,200,48.646927
-151.322207,200,48.728272
-182.373091,200,48.817621
-177.291278,200,48.908546
-181.842706,200,48.992063
-151.292057,200,49.07449
-173.573146,200,49.156598
-161.160925,200,49.237404
-171.117541,200,49.31808
-186.87441,200,49.398861
-153.263495,200,49.480652
-156.745409,200,49.562678
-165.323266,200,49.643046
-203.487931,200,49.722122
-194.529605,200,49.805004
-175.079938,200,49.88623
-149.699807,200,49.965944
-176.094953,200,50.04334
-187.553664,200,50.122297
-195.491198,200,50.202698
-169.845662,200,50.284054
-152.775332,200,50.362575
-175.623056,200,50.447176
-167.106666,200,50.528996
-168.230135,200,50.618453
-193.80261,200,50.710625
-193.729227,200,50.804077
-201.043964,200,50.89068
-156.046189,200,50.976669
-169.985608,200,51.059943
-206.270967,200,51.140498
-163.308166,200,51.219113
-173.514179,200,51.297753
-173.940475,200,51.376549
-170.530005,200,51.456118
-207.098759,200,51.534947
-186.018186,200,51.61372
-177.879171,200,51.691335
-207.348985,200,51.770083
-176.710018,200,51.84854
-162.32993,200,51.927181
-182.518873,200,52.005405
-184.267193,200,52.082897
-154.903441,200,52.160698
-187.109608,200,52.238819
-166.299276,200,52.316716
-156.558313,200,52.394948
-177.694249,200,52.4728
-151.267729,200,52.55109
-180.297713,200,52.629825
-141.592398,200,52.708537
-160.660017,200,52.78651
-169.24105,200,52.864813
-181.279145,200,52.942705
-154.712992,200,53.020775
-187.713611,200,53.098729
-167.852508,200,53.176862
-175.072553,200,53.255154
-171.618834,200,53.332933
-180.869724,200,53.411025
-190.589094,200,53.493434
-189.984941,200,53.572446
-183.720354,200,53.650579
-152.334346,200,53.729022
-166.946693,200,53.807356
-194.164103,200,53.887416
-165.603828,200,53.965234
-190.366935,200,54.042754
-152.661027,200,54.123579
-170.749782,200,54.204764
-152.720503,200,54.28297
-156.319113,200,54.360456
-205.056655,200,54.440881
-148.395225,200,54.520881
-146.037764,200,54.599413
-169.033347,200,54.680209
-159.219535,200,54.761238
-170.191227,200,54.842004
-179.093371,200,54.92031
-186.727262,200,54.998268
-172.171516,200,55.077013
-171.025074,200,55.156429
-193.564217,200,55.237556
-192.830665,200,55.319028
-167.070666,200,55.400303
-179.963162,200,55.482321
-168.823932,200,55.563749
-174.569362,200,55.644777
-182.568025,200,55.72468
-190.573886,200,55.802876
-158.430781,200,55.880839
-149.515193,200,55.958384
-190.578848,200,56.036647
-167.916692,200,56.115
-165.769439,200,56.193943
-181.315329,200,56.273495
-187.569577,200,56.352389
-186.813002,200,56.430927
-154.950797,200,56.50978
-173.150358,200,56.587871
-168.40217,200,56.667461
-162.83156,200,56.747591
-186.823186,200,56.826438
-176.395739,200,56.904821
-196.875429,200,56.982923
-180.622742,200,57.061257
-176.627292,200,57.139612
-188.881527,200,57.217592
-165.077176,200,57.295852
-182.721813,200,57.3731
-177.897226,200,57.45146
-179.518735,200,57.530421
-169.217467,200,57.608885
-211.956683,200,57.687461
-177.501808,200,57.76541
-196.992565,200,57.84412
-175.354627,200,57.923102
-163.026416,200,58.000798
-163.473392,200,58.079184
-161.885938,200,58.157717
-217.13377,200,58.23597
-185.381927,200,58.313992
-180.012721,200,58.392104
-200.235818,200,58.470106
-177.470932,200,58.548308
-172.450409,200,58.627273
-181.686169,200,58.711641
-183.544904,200,58.801431
